標題,連結,來源,時間
颱風摩羯重創越南 死亡失蹤人數破300,https://news.google.com/read/CBMiYkFVX3lxTFB3MVNTemg3T2dRRjFPeHpFa1E3akVYTDRFVkVGMlc1d2FHaXY4REhLeGxKd2xaelNwU2ZObDc1WEI0ZjZSdTNrUWFkNGhtT0FnaHd2RzRxT3JyZjhUdVd0cnBB0gFnQVVfeXFMUFdKMDJEdDJhRzVtbFhzeVVPR200YmZ2cjg2UzA1VDdLMDRJR2VReHhBeFVuOU45TDNNcVU1SUZ6WXZpUUt1U3lRcEp3aTdtelplOFJQNEVvRHJHWV9aX0lENUZmc0tqOA?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,世界新聞網,10 天前
珊珊襲日釀破紀錄豪雨.逾百人傷 東京發避難指示,https://news.google.com/read/CBMiZEFVX3lxTE1qcGpCclF4UVV6LTZYWmJUWlhfWkJjdjFuVnFJWWw3ekdvdC1sckNHa3VwRjY4TnRvYjBBRnNhd1cydFJaaW51bnhSYWlHQ2dkSTNOakM3eWJOUkxWRjUxOXAzSFA?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,新唐人亞太電視台,8月30日
率團參展「國際照顧博覽會」 周春米：吸引廠商人才加入屏東長照產業,https://news.google.com/read/CBMiVEFVX3lxTE9fZjF2ckRkLUxzVEtTdV9OVEgzc25uenRyT2FWc3Z4Rm5yOTc5NWFGZTFJYlkxRVhKZkU5eUdPSVIzWWdWZ1dpV1lpN2dZaXJlY2JURQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,中央社即時新聞,9 天前
摩羯颱風強襲越南 釀46死22失蹤,https://news.google.com/read/CBMia0FVX3lxTFBjQkZ6ZzRSSjBLbFpGckdNaXBzYkYtQnJsWXYwMEx0cC1LeDZINzlEOVI5T2UtamxjWFJjY1QwMmVnbVJxdmJ6ZnBNM3MyQ2RjOF8yc2laS1lDX0d3QkZaVHRLNk5ZNnhtNTRz?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,上報,12 天前
中央、地方下水道政策推動共識 接軌國際淨零,https://news.google.com/read/CBMia0FVX3lxTE9QSmhfU3V5aGtwbFczeU1VNkFFZjhiUXVrMEhaVnlMVTJBM0lNQzZNeUlBYS1wMklvVWFvREQ2czJBTzNqSE40VDBGbzJSandPRlYtaExuQnRGTnExZC1acWZQLURVYmJUNWNR0gFwQVVfeXFMUGdIV3BBTVh6RDBjb3B0V05MZ3NvTjVmaE5UaDhqYVBCdEFycEI3cHBJZ1dwY0Q0M1JsOFRYYU1zMHN0Q0RjYlpzeFRCLWpmMm9YdUNTdDB5ZTYxOEstazNtNVNFbFlTYkplaHJnTmxaNg?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,好房網News,8月28日
日本雨量再破紀錄！又見「暴雨噴泉」 京都車站淹水、新幹線一度停駛,https://news.google.com/read/CBMiWEFVX3lxTE8yLTd4cnFKUU5MRXdXeGdTY3ZJNlBSdnBXVm51ZHBpY3A1MXh5dFBzdV9uMXlfYUpnX1pJaDg4a3JDRnRtSHBIcGdrRGhvc1F5LXNPSWhpLU_SAV9BVV95cUxPTnZTdkVyT3JCZHRpOFdYNURtbjJPX29tX2RzZ1BvWDZKZ0x0czUtc2xJaVVUb0JMUWQtWldvcXRlMlFLV0wzTVZNZjhtakdOVlJYSWxBRW1aYkJHZzNhNA?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,三立新聞網 Setn.com,8月25日
摩羯襲菲多處淹水至少4死10傷 10建築物倒塌馬尼拉停工停課,https://news.google.com/read/CBMivANBVV95cUxQZFBCVHQ4VFpFaS1JU0VWNE8zYWFSTVAyODU3VlVUcm5LX0dRVTQ0eDd5MFlEM1BORFBtcHdfX1EtZ3FPY2trSVR3Y1BjRWN4N1ZqRVpURHZLUkFtUHk2ejVUaEc4alY2ZlRMUWdTcnI2MUVBWExVSzNqMmdRTVM3bmhEV1ltYUJnRm1IdGlDNkw3SFozNjNJTEZUdkdPYWxtdjU3aGJPaFJoemMzQ2I5dlNmUkZleVpKNUM1VUNwUjFtOVpWbVBKd25WUllEN0pZbWhJTzhFQmRuUDZQMl8xZlBnbXptMHBQRG1yZlZhS2VIWjh1UmJUa2FWWXJLNURGaHhPOFRIODJUZTV0eDVqV2otbWExZW02NF9jZUVtYzV6OXdQdmxhay1mNlhhQWs5eHQ5eXdfbl9sQTZMaWdGNU81QnZ0eUV0Z2l2VXFkS3JZMmt4TG1zalp1ZWtXTFFCVldCNFozaEQyUUZYSnc5QThyZXJ5Rk5uN1ZKX3c1M0pMR2VKZ0RsZzdWN3FLVmV3amU1WlM3dURiV0phaFVXSGZTOHRNeEtrdm50TkhZMm00YVA3WUk2RVljSXc?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,星島日報,19 天前
颱風魔羯肆虐菲律賓 洪水、土石流釀至少14死,https://news.google.com/read/CBMiZkFVX3lxTFBYU3ljV1YtNm80VjNILVR5UWxFaTdubW5lMkFFTUVMUWdqcHZ2bXc4UGxkWlU0dzlvRC1jblpaeElqRHFNZWZOY1kyeTBqRUpzMjFmZXZVZDgwLUxJOXlvQUZHVDZyZ9IBa0FVX3lxTE9YVmhveWh4Y2hfTkN0R3hmb1EzbThDTkdKV3liUjkzdzZnMEtFc0dLM2pScThfakNLczRCWThxRkhIdjhnb0JTcGkxMzh2SWFYZ29DSldFX2J5T1oxNVR2NmNyQWRIa0RfLWZv?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,自由時報,18 天前
泰北近30年最慘洪災！已釀9死多失蹤 國際機場停擺,https://news.google.com/read/CBMiZkFVX3lxTE9BQzU5V3FFVUFnQXlEZzIzR3hTWW8yR2puZTdPbDh4ZjRudXl6V093RXVkeFB5OXJxQ0hCOHdsUlJDUF85RDVBX3hNdmpmOEQ2WTJGaE5fQUlRWGxaYjZqUnhPdU1Ld9IBa0FVX3lxTE9fUnNmRVJ0ZVk1cDJ1ZURVVG1TMGJPYi1EdEZxQ21lSUYySUd2Q3NSZHBaaUFNelhHMDAxWHlLQ1FEWlI2cHo4S0NJQzJFZ1ktWl9yOHNuenNlRk9GVWVyRG5lU2NfZW91Vmhn?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,自由時報,8 天前
日關東大雨多地淹水 戶外音樂會遇雷擊9傷,https://news.google.com/read/CBMiU0FVX3lxTE1DYVlPRk5lY3NzY1JpM3AzeVVDUmR0WnU3bkdlcVgwRjQtSEpNbUZsXzkzSzZweVlXaEhVZlpnX3llUG4yY29BdmRBWmNjNG5xY2xn?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,東森新聞,12 天前
中歐連日暴雨 多國淹水災情至少17死 河水暴漲9公尺,https://news.google.com/read/CBMiU0FVX3lxTFBVUUVsd2lENmJLVWV5X3pRT01LR3VCNVVobm5Zd3B5czVQYzNKZm1jS25FY25CX2ZuT3BTZWVieXNOczJMVHAxRGQwYkpWRThjLXVV?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,東森新聞,3 天前
摩羯颱風致命洪災！緬甸33人死亡 軍政府向國際求援,https://news.google.com/read/CBMiU0FVX3lxTFBUMnc0NzN5Q0RJNEFXOV9kWWdYYlJlQTVHWlRBUkpGVk1YbzJxU0dlQ1FiQ3JKRk96UHAtVmJfaWNWV3diZm9iQWE2SUM1UkVTbTVV?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,東森新聞,7 天前
波蘭南部大洪水 籲歐盟提供幫助,https://news.google.com/read/CBMiWkFVX3lxTE9YTDhkRW83Nk5NTDBRQVVKeDRNTGNNODl1S3VFM2pTUnR1eFQ3YlFKSGtJbXZaV3hJaVlFZWQ0ZzM2SEM2cmpKR3Z2RXZxUXB4T2ZfRllrUGlBd9IBX0FVX3lxTFBQOE5MWEhScFhPeFQ1ZTItZ2JBSGZjVVMzY2hUTWU5MnBBTzFFX05wNk5zS1JmS19RRDRJSTRnLXBBbVVZOXhlVVFvdWdZY2pkS3ZWY25rU3dZRXAwOFpj?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,經濟日報,4 天前
熱帶風暴摩羯侵襲菲律賓 引發洪水山崩釀4死,https://news.google.com/read/CBMiX0FVX3lxTE1hcTFHX0RGem5qN2V4Z2hHdHlOWWNKNUp5MHNmWnp2aGUtZTlGNDdFTFR1RGJSOXdWemxxSDh4bkRmNnlrMnlnb2hDSlRJNEhVcEFEeEtfbldfVk9iSlhB?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,中央社即時新聞,19 天前
緬甸遭遇致命洪水 軍政府罕見向外國尋求援助 - 國際,https://news.google.com/read/CBMibkFVX3lxTE5JblJPZ2hMNHByRmh0YjBDMHNSMlRkbDU2d3Rna2xwR21IRUg1SnRSblowT3pSOHBiT0o2M2F2QXhveTQ4MF9QQ051Tm9fWVpFblRHUkNYVExrdVlUSFNvdGhoQXZxNEkwOG1tZTRB?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,中時新聞網,7 天前
強災代禱》全球颱風恐成災，越南重創數千人撤離、泰國洪水、墨西哥暴雨、台灣雙颱環伺,https://news.google.com/read/CBMiTkFVX3lxTE9JU3FBVVF2eFp0dU4yVWFXal9YM29GSHdzcHR2eHl0RFl6U1JvT25uZHFZNEJyU1lTS1V2THJRUWFDOGtFZTNXYTVsY0xrUQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,基督教今日報,9 天前
連日大雨襲中東歐 30年最嚴重洪水釀至少8死 直擊災情現場,https://news.google.com/read/CBMi-gJBVV95cUxPVVNXVGU0VGRsdG00M2dzM1h4T0JrQmxvb0ZKa2JnZGNNemc3NzhsUzJ0dllrTGVEREszQWo1a2JUTzZxM2wtT0hBREFna3VwUFJnenAzNG9XR1V2cnItNGQ2LXRxMnF5VXU3MTRJV0pQOS1qQi1nc0lYa3pGWkY0czMzNlJReU1QeG5IT0FHU1pVeFlIVGZZTnFRak9YTy1xUU9UeHBXcjNsM2RTUnh3MThHSHhTTERLQVZmT2hyNThnTVAyNXdhQnZ6YllfR2xaakh3d3BpclI2bFdmcU1FQmlvLTI0SVNzY2xIRTM0c3ltTVN0U2JzWnNnQmpaR25VMFVWYkNRYXVVei1LUmNpQWY2YlJtT3BVN3g2VmhhcVNIekpRQTV0cjRQbDAxRTZvclBwM1Nxb0lYRzVabHB0UlhwcVB6S0N3YzZoSkRFSUFFXzFaZUpkVWh4NUZtRkc5ZEppNi02dDVsNDZoR1dXNExPSnVqOFNQNUE?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Yahoo奇摩新聞,5 天前
9月16日國際聚焦 中歐遇20年來最嚴重洪水 河水漫堤 城鎮被淹,https://news.google.com/read/CBMiYEFVX3lxTE82NzA2SldFYTRLQ0NEbHc2Rnp1OG9CNU10NUlWQm1tdmNhdldoVXlwYnhuTWdGZlZHNzd6T2xBTTk3ZENmWDVlc3ZCMmNmR0tRWkhnY0w2X3E3cEx2dFVjT9IBZkFVX3lxTE1qUXlvanhycUlmNGlnZ3Z0Y2RyckU3blNXOXRkVm5sWXZzLXRKYVVsYlZVZzdmcjFfcGEtT29OVUdGaWlHZjNRWUUwZFg1YUh2V3p6YTNiS0pUR2RySVo4YkNBdWFCZw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,新唐人電視台,4 天前
VOA國際60秒：2024年8月26日,https://news.google.com/read/CBMiVkFVX3lxTFBpUWRFM21FMHZrN3hLTGdWTDVLUDdnVzMtVHdZcW1fQ3p2SkpoUDR6REZlSncwVXNKc01ldW5mT1E4bjVnU1hMcV9rNmNmQjJVQW1BLVBR0gFYQVVfeXFMUGVha3BEb0ZSYkJVUnFtdmpzYTdJdVA5eXBIMXZMdzZWQkJUU2Qwd2R5ZTR3NDdaN0h5QWFyeE45WDZIWXpSTm5Tc2FWbFlUMnY2bW5RcTFwcA?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Voice of America,8月26日
洪水沖垮監獄圍牆 奈及利亞爆集體越獄,https://news.google.com/read/CBMiV0FVX3lxTE1TWkw1clJZN0FfNkpUZE1oNFJ5UXIzZ19VZk12SmVuSkVWTHI2TUo4WW9FaGRNRkdWdFdhbXlXd3FQSlM2cVdmYVlWMXhWSXVPbWd4SUlscw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,台視全球資訊網,5 天前
奈及利亞大洪水逾20萬人流離失所170人死亡、蘇丹大雨大壩倒塌災情慘重| 國際,https://news.google.com/read/CBMiWkFVX3lxTE5rLXpiQktQLVZSVzI2dWJuNDZnWl85NFh6UE91eWllOVNsYVJuNThJTDI4WERHVUpfLV96TE5aMUhISDRFVUtndTNSZmZiWjdZN2N5cUxkVVA5dw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Newtalk新聞,8月28日
強降雨不斷洪水持續影響歐洲多國- 國際,https://news.google.com/read/CBMicEFVX3lxTE5ONFhDN1ZXQ3pwZTJjQ3k1WFZVb1J4aGRKbXcycnlMTExqeV9YeTBIYmZ2Yl9HVmFVV0hxZ2dsRU44dW5zY1lLMFR0cTVNVnpEczg1Qks5TlloLWNsUFZXNFR0eV9seElTOGJVYmx0cUg?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,大公文匯新聞,昨天
今年亞洲最強颱「摩羯」肆虐緬甸 洪水致百人亡 | 國際 | CTWANT,https://news.google.com/read/CBMiT0FVX3lxTFA2ak5mWnkyOUNBTmxraFNpX1FmTnJRZXdQM1JKVXBrUWgwT3FQYy1CUk9TZ1c3c0VhSTAyU0k2WlN5RUZtVFZDY3JzWWxXa2PSAVRBVV95cUxQcTRJbHNhMGNDdzZfQ0EySDFIbkk0MDA4Uk9Va1hlLWhTUHU4V3FBWmdTYVFXeE41akNKc3p6OGNqTkpNSnAxN29kNk5TdmNQeXhQZjk?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,CTWANT,5 天前
洪水影片｜泰國雨季洪水爆發影響逾3萬戶 已22死19傷,https://news.google.com/read/CBMihwFBVV95cUxOdnpOMWtlUTZRcUpwcG5HSmN1QWFkQjlLelZyOW5xd2tOb0d4bTl3X2FYdGdST0xHQnA4Vkg3TlZkS2JaX2EzZk1PTmt2QTN1OUZsc2NSWDY3ZGJ3Mk5yWVJQaFd1RFpzRi1PdlRDUXU5Q2ZWdGFha29GUDRPY1RBTUNYMkN5Y1k?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,壹蘋新聞網,8月27日
美國天氣大亂 出現熱浪、夏雪和洪水,https://news.google.com/read/CBMiXkFVX3lxTFBzdGtvbzZfZTU0LXhsTVZqQ2VwUklSTExMTDVldWgxWkNKUGtoRUtkYTA2MDVwZWd2XzI3SUdFX01WaGdyS3FQZmpzeFk3SVNRQ2t1eExqX3o0X3ZLWHfSAWhBVV95cUxNXzZJdlpRN3JIMHpXMmhzbWlReTNQYTZoMnBJbDUwbjVodXdiR1Rzb0d1WENyUEIxelV0aENCUjFIZjR2bkxBZ195UU5kdTZ2V3NaUjNkbmlqeUVvQ0lvUDVxRTVqS1pTSw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,ETtoday新聞雲,8月27日
塔克拉瑪干沙漠罕見洪水| 國際 | 2024-08-28,https://news.google.com/read/CBMiwgFBVV95cUxPQmtKQURyOG9yV29FZXRrT3VhazFCQlFVWWxYZ2YzU0JNR1BENTYtRW56elc1cUp4QU1icFdIc0EtNTBySC1wWFM2cW1ma3JBVGJyVGFtR3BUS1NveU11cWJyVzVCLXFEczhoVk9mbjRJaVZLMFcwdFk3Tl9mcDlERy1VSlYxVWRjc2dPRGhiR2V4QV9FZUJIVWZVWGEtSUNhemJmbGpEMW5uUzNrWDFyNDd0T2pFQkVhb2g4SFhHeWhnQQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,光明日报,8月28日
歐洲中部和東部受暴雨侵襲 羅馬尼亞洪水至少4死,https://news.google.com/read/CBMi0gJBVV95cUxQaTgxV0FNNWxXX1l6M1F4WktuVVQwNnZUN05xLTduVWp5LWxIaUp6cl9nZG5zMFQ5cUt5UVpBZEtnMWNodHQ1RjVNMDBManY5MkFUaEIxdWFmM2hTWmY1Vld5OVZKQjd2MmNqTnV4empfX3YtcUhUT09aTDE5dUxTU1pGRV8tT0xlUTNWREMzWEZycG9FVW9pWS1ONHdCZXlGQ19BcWJlUkdFREI1OUxaT3JWV1JjSTl6LUpQSFVfSmtwZ1lsR2JjcTdzYVpQcGdWZzVweEl5ZGdVRUZIdUVUTWZOUHBUMzB0eWNRNkJWRktqTUpMVExCcmlGMnFXU2xpbU9GdjhFT0JMNUwtNWhVbmJkWWR6eWRMRXFVbVFxQUhkVEdKWE5FSWxmdFpMX09NMGhWcjJJMW9MS2RENFptakVuclJIb2RhU3JJRkhaemRtQQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Yahoo新聞,6 天前
9月11日國際重要訊息 廣西龍州遭遇十年一遇洪水,https://news.google.com/read/CBMiYEFVX3lxTE1lRHU0dk5WOGVwTGtncXpCdzZFLVNiOWRCSTF1REJka0E5NUVaTmJ3N2J6SHRPTkZzMEpXV1hncDlvblZiZmlnNlp0TnpWbmNqaTR0bGRGRWJOd1hoeGlHMdIBZkFVX3lxTFByWEdqcGVTaTl0d2pwMlptLTdYUUY5aUVsaVVkNXVKQnJ0UW9ORGxMU1NlX0V4SFhlU2NsbEVDUXE1N3VVVXNtWUo0T0VBVnUwVHJPWVJOT1ctbV9sdWFBS0V2WF9kUQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,新唐人電視台,9 天前
萊恩視察洪水肆虐災區歐盟願援467億助重建| 國際 | 2024-09-20,https://news.google.com/read/CBMimwJBVV95cUxQNlllWVpjUEczS1NMYlpMY0FibE44eE9OSU11SnNFUFJhYjJEUUZaNHh4aXYwRERBWkZ3ODYwZXp0aF9DdXR5ZV9aUFdaMzI5bV9WeFozb01ZODZtSXFHVm9YdXNoN3BsdkRGN0lwUVpfUHE1OFRIZWVyTHczdmZmRXhFSHU0ZXYzT1hXQkVOWFpnWnZic1ByRTNlVkE4LURTbjJ5Rkl3UDhyT2hTczBFLTQ5NkJ2b25xdXFVMDVtWS00aXNPSUY2ODZTWWJDeV8tNTh5UlYwUW9mNWNEdTh1UFVFTTFWV29jUFJUQU01VWhvNW1EeXE1YlJ0UjgxaDA0Q0wzRGJXYnRyZFBoRFlOR1BKeVd6eTJpaFA4?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,光明日报,19 小時前
緬甸增至逾70人因摩羯及引發的洪水死亡 各地約共350人遇難,https://news.google.com/read/CBMi-wJBVV95cUxNdnB6SkpYX1RodFZuaHdXM2J2UTV6ZG1qY0VISVJSYzN3UmpYSDZjT05VYjJ4amRmak5vWHhUZFgtX2ZiTnU5RmVHUzE4dHp4SWl1RzVyN3ViNlI0QTZ3ZzZ5R2d3S1ZlNW1Hck9NUmZpUGlRckl2cmk5ZV9Fb2o4YjhJLWdRdHpiTE5SZHc1ZjVsOU9HWWMxeWVSbXlSblk0YUExYjBHVjkzdVhWN0EwQlJ1a2hjc3FsdkpSZmQyV3dRMzRJZzJ1UnVRaXlnNVdaY0djZ2llSDFQRFZ4b1hBZ0hsLUFzQ3BZWDQyeTVQbFFqWklIbl81V0VHcjRySXhpZDZXeTJsU1F6aFZlcENuYW9iaXU3NlQtQ09ieVdrMVNOY1VRcWRDTGtBMF93TFV0NEJ5NW9IcXdYMmVwS0tYUXlrNk5FcUVqQVZVWWdvVkNpd1lxTlRjdWV5MEU5clJiVGV2VGJxOG5lY3gzVU5MdFJVSU5WREw3WVpN?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Yahoo新聞,6 天前
摩羯吹襲越南引發洪水山泥傾瀉 增至逾120人死亡,https://news.google.com/read/CBMiyAJBVV95cUxPYlI5M29IYzFvN29jOENnUjVhaW5KUHI4YkhQbUNxYldPR2xUMHB3UnRtbS01MGc4UHp5Um85bjE2TWNTVVNyb2Jka3F2MFhjMk9GQ0hLSW1Ycjl4OTRZVE91RzFrckFFZVhIWFFqOUEzODFNVXk4c3pEeHd2dkFzU3JGZndCaWQyS3ExUXNYNV9FT0N5LUlsdmZlNG9hYXdIbFlZTnZpWXVJWGZ0a2g2c3NVQlRoSTl3R1R4WHF0NWdKT05wTS1ZZ09WTVpOZ1VPMFlQY3FVTkkzcllJYldOSTlqN1RJSkh1TF9xZFN0cTRqMEJRR205dDFfaW9tRnI0dk9pZTlBZlVCNUxqUlQ2TURrY0V2Qkt2TUswbnowQjJVdkNFdEw0NjhGUWtSQzJoQ3E1SU9Vdlk4STdaeXdMbUJTeWlzX1lW?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Yahoo新聞,11 天前
摩洛哥南部暴雨引發洪水增至18死4失蹤,https://news.google.com/read/CBMilwJBVV95cUxPNFpZQW1FcWhaOWIzdHFzdGZQeVpSelA1QnZBZ1pLeDc4bUJKQmJ5WjFMbm5oZG4ybVJGVGIxRVFPSEE3aTFLLXpVblRjWDBsUFRUaUlxaEdPSGNOaXBib2prdWxuSGRGMXBFU3BaRk96UEdiS0NRWWhMQlRNTXhIalVTRi1JVkNZd19CTGdYZWNFdS1sX2VwckVzZjRZUEVhVHhjTkdxMEhDalRITXp0Nk9qeWRXZUtjRUIzOE1MWE5Pbl9xYXlPRmk4TWg4c1pCbzhOS0lEb2U1N2xQb1duaGRkZlVTdE5mVmw5ckpaM1NfdWFFbnRVV3UySlZiamNQR21KNTNwdUdudzEtMTJJSkRXS1d1dVE?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,Yahoo新聞,12 天前
緬甸洪水死亡人數上升到至少113人,https://news.google.com/read/CBMioAJBVV95cUxQNGNqWG1QaGRPUUNXNXQwc0VZenBHVThOUHp1dEtwWVlTWDM3c3VCdDhMeUJZaHFxSlZ6cUh0a1dydVNNUzJ5bnhOdUlwUThWVkJSU0tnQ2ZYenV0cHRYbjlwcS1sZnNaSXRod3kxRXhzR0lKOFRvMWFaT0x6RWxTQTFqSzhTZXhhTHg2cWQ4RWJ0dTdRWDdNTm9mRnpGOUZmdlcyam1XaC1kRXNxZWpmeHNKU0tOTjdWMXZXZlJJTjZZTlBNVkN6djdzelRhanJNZ29zUi1jSG9vdTJMbnlkUnE3YWd6c2tneUJEbmdLcDZrV3A0eUtsNmdmejZZY1JpX2FFTGxUNEQ5YzdhVWRZamY1NlBPUGM0Wk91VGRRNG8?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,香港01,5 天前
越南鴨子隨洪水漂入廣西網友: 現實版“諾鴨方舟” | 精選 | 即時 | 國際 | 2024-09-12,https://news.google.com/read/CBMisAJBVV95cUxQcGJoSUUwTFpaa2o1WU5EczZTUzlHQUM4eGpqMzFpcFJZdTJCd3duZkxHLUJCblNOdGI4ZU9UaElZZi1UMjdsdGFWQllrQUNLYU84N3lRSHloSjk2T0dyYXZSamZxSGVEQ2tSS2diT0w5aF9FZXFEcm9BeDZnOWNSY0tCc3NSN2dZcHNyYXZveGVtbjhTNF90N204X2s0NkQwMHp2YUN6ZXVvc3Ztc2RpNzNYdmhlcDdrTWRhekxnNWhYRXJpeVUyQlB4ZnBZSmRxNm0zeWRhNWc2UTdKb3pLRXhtU19rWVg4ZmVnVFhWNHdlbEQ5TklWX0MtNjExS1lxYjNYZHU5MFRlQVRTekcwNHhaOC0yNzI2YUFxUldqZ3FJUVlfT0RXT1pEX0xTOFZs?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,光明日报,9 天前
百年一遇洪水 中東歐7死4失蹤,https://news.google.com/read/CBMiowJBVV95cUxNWkZpWXBpQm02eXRMdEY4Z19wU1J6YXBrd29ZYV9EMHpZRjVScjRhUnZzeklYSGRld0xtNEhYLUIwUUY0ZzFKeUxqLWhqM3k2bHdYeFhxbTV0WXc4UGZfM3NiOTRaSUVmUzdXUXZBVWF6OHlhNlBFZ25ZSGw3TFhOdTdqZE4zdERUVkZMMXJWSnliWUZxMVRSdUIwZlhMVXNISWZvT2hyQTc4V3Foa3hxRkJIcmREQjNsNGNvcGxPakpvYjJ4dmh3UVhzUU8yd0lybmNrWkdnd2xqczY1U2Qxd19FbS01aWxrTklhWlJFa2xqa0lGS3Vrd09jOXhySUNQbnhzQ1dWbEt0SzVlTWVYaEJhSVNtSVB4VXh4ZnRJWkk4ZjQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,明報新聞網,5 天前
新西蘭首都惠靈頓多路段受洪水影響無法正常通行- 國際 - 香港文匯網,https://news.google.com/read/CBMid0FVX3lxTE9HdS1qNzNEbVhwcXVKMHNGQTBGTXBJR09yVEVMX3VlQjljV3EyOUdCMU9hUzdIdnczWlFpVnFZWDltNmVwSTQ5ejZ0dmxJNGdIZy1kRkQ1LTdmTVdlTVd1aGc4SHZHaU54TmxZdkhtSlVTa1QwTW1V?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,香港文匯網,8月26日
蘇丹東部大壩垮塌 洪水淹5村至少60死 恐有數百人失蹤,https://news.google.com/read/CBMigwNBVV95cUxNWnExeDJBamlRY0V3MW5lQ2VxNEpOeDJySlZLWUVyV0s3QnlwYXJ6aHMyRDdUdWhmQkdlTGNKLTB6dWJUNTNveTk1bHhUMW1kUGk5d2N5OTc3SE5fRXJjSHNWa0M5UmdxOU1MQURjcVgxSWw2eE13V2ZkZW14bnNvdVNPanNUeWpVVDNLZjg3bDlmX05nTklmTk9jSXNBMXNEcS1weDFLc2g2d21tOHpqZUs4ZEp5REhNRXdyQXlXMjh0WWk2Y0FIZzAycHNMYmVOb1JJMURVN0s3UWhrVEtwWWFqMjhwZkJ5WGR4SXFCZlRnbnZnZVMxU242MXk3TWh0aWljLWhnd2tmS3BrVmpYbTRhV2VlT3FJLV9IZUxpT3kzcnNESXRFZWVpUXZTa2o1ZkpBYmNrYkxRR0RMZ2lKMTQweGdMWkxGTnZPV0lXWGhkTlVhUzdaS3hQOVVJN3lZSmlURV92RzZkVkdWVFYyRkc3MW50d0JQa3lsT2pfZjZFYnM?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,香港01,8月27日
洪水和泥石流已致泰國兩地16人死亡- 國際 - 香港文匯網,https://news.google.com/read/CBMid0FVX3lxTFBoVi1iWk9URmNFaHg4amhSekZHVEEzMlBfcWpwUVliRFJROFlvYmJIbklxWlhlZC02RV9nVDdQdU40c1V0bUEtSlFESjRlaVhjR2tHVlJhSmpQNGtXOEY2bWdyeUg2Wno5dEpPemFVNFpSRDY0MjA0?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,香港文匯網,7 天前
颱風“摩羯”致越南洪水中國外交部否認未協調就泄洪| 國際 | 2024-09-12,https://news.google.com/read/CBMirwJBVV95cUxOTTNrRHozTnNxUUJhQkRHeFBXVGRPQVBfem4tREI4SFFGRDVJbmo4a05iNXA0cEdWOVFabnk4WVhNQm9BMjhYMzNMN3E3b2JCVC1NT0s5SHJ5NmtRUUdLcG5vVzZxazZ6UnF5V2lCRnk2RDQ0cE1uanExUVg3LUJKRy13V0Jid3pxN3VxU2ZyTktlRlpDV1ZrU3dyTlU2SkI0VzlOUGUwNmVQVW5IeEl2NjZZODRnczdzazB4UGhqU1U3UmJlZGVCbzh2c0lWaF96Qm9hRFZBV3FNTmNoOGl4Ti1US2N0T05yRkROM2VmbU01M25NQkRiSW5EcEFrbjl2d0cxdGhfSVJhbGtvT3hNT25oRk5nR3VtM3Q5X2lxek9qeWtfT3JTeTRQOUhqZXM?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,光明日报,9 天前
